song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,like
Look What You Made Me Do,Taylor Swift,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,0
Don't Cry (Original),Guns N' Roses,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,0
Smoke On The Water - Remastered 2012,Deep Purple,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,0
We Will Rock You - Remastered 2011,Queen,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,0
Come As You Are - Remastered,Nirvana,0.509,0.874,4,-4.7,0,0.0396,0.000229,0.00638,0.0988,0.406,120.082,0
Simple Man,Lynyrd Skynyrd,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,0
B.Y.O.B.,System Of A Down,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,0
Rock or Bust,AC/DC,0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057,0
The Kids Aren't Alright,The Offspring,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,0
Rock N Roll Train,AC/DC,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,0
Enter Sandman,Metallica,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,0
Sharp Dressed Man - 2008 Remaster,ZZ Top,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,0
Shoot to Thrill,AC/DC,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,0
So Far Away,Dire Straits,0.718,0.513,4,-9.664,1,0.0277,0.247,0.169,0.0696,0.618,114.324,0
Black Dog - Remaster,Led Zeppelin,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,0
Back In Black,AC/DC,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,0
Born To Be Wild,Steppenwolf,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,0
About A Girl,Nirvana,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,0
Cryin',Aerosmith,0.452,0.813,9,-4.45,1,0.0319,8.31e-05,0.0381,0.274,0.539,105.757,0
The Unforgiven,Metallica,0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,0
Highway to Hell,AC/DC,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,0
Back In The Days,Kupiers & Winter,0.468,0.0508,0,-19.502,0,0.0329,0.814,0.0413,0.113,0.117,85.992,0
Live Off The Juice,Garry Cooper Trio,0.381,0.0957,8,-22.221,1,0.0324,0.968,0.891,0.119,0.152,60.077,0
Muddy Trail,The Three Queens,0.348,0.159,7,-18.122,1,0.0339,0.978,0.973,0.112,0.29,106.682,0
Pearl-button,Meadowpoints,0.496,0.125,5,-20.965,1,0.0362,0.978,0.917,0.0948,0.141,61.057,0
Everything I Love,Noodlin' Collective,0.506,0.0717,5,-22.506,0,0.036,0.95,0.233,0.11,0.136,95.988,0
Forever and ever,Norberg,0.466,0.124,7,-18.809,0,0.0337,0.948,0.882,0.107,0.0775,92.52,0
Sander,Tommie Blayne,0.504,0.261,2,-15.621,1,0.0303,0.966,0.625,0.101,0.154,111.905,0
The next day,South North,0.454,0.144,10,-15.696,1,0.0396,0.966,0.895,0.247,0.0977,122.556,0
Empty Embrace,Halcyon Jazz Band,0.585,0.115,7,-20.02,1,0.0436,0.949,0.494,0.118,0.141,54.553,0
Moonflower,Douglas Ruby Trio,0.402,0.205,3,-16.255,1,0.038,0.939,0.894,0.372,0.197,132.705,0
Wrap Your Troubles In Dreams,Elvine Harley,0.548,0.188,9,-15.519,0,0.0334,0.964,0.849,0.116,0.204,95.625,0
Earnestly,Novo Stella,0.506,0.122,8,-17.565,1,0.0358,0.941,0.586,0.112,0.14,91.924,0
Reminiscence,The Levon Trio,0.439,0.119,3,-18.612,1,0.0324,0.898,0.938,0.148,0.215,99.622,0
A Cookie For Marie,Paul Moretti Trio,0.382,0.184,5,-16.697,1,0.0323,0.888,0.551,0.117,0.156,97.513,0
Dreams About Change,James & LIsa,0.58,0.143,5,-17.287,1,0.0414,0.965,0.89,0.123,0.248,76.573,0
Forever and Always,The Dox Band,0.514,0.138,7,-16.925,1,0.036,0.971,0.937,0.123,0.104,53.505,0
You Are Too Beautiful,Grace Carey,0.64,0.188,0,-16.981,1,0.0432,0.962,0.918,0.148,0.16,120.474,0
Time Traveler,High North Trio,0.446,0.175,7,-18.568,1,0.0317,0.964,0.849,0.0953,0.094,108.751,0
I Will,Loft Trio,0.477,0.142,9,-16.879,0,0.0365,0.955,0.671,0.104,0.136,126.992,0
My Ideal,Jacob Baron,0.642,0.203,5,-15.649,0,0.0457,0.971,0.911,0.117,0.243,120.587,0
DNA.,Kendrick Lamar,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,0
Ambitionz Az A Ridah,2Pac,0.801,0.91,2,-6.566,1,0.225,0.00239,0.000891,0.0737,0.805,87.277,0
Gin and Juice,Snoop Dogg,0.603,0.762,4,-7.744,0,0.285,0.0953,1.53e-05,0.478,0.379,94.726,0
Dear Mama,2Pac,0.773,0.54,6,-7.123,1,0.103,0.371,0.0,0.131,0.322,84.115,0
Hey (Rinkeby),Yasin,0.607,0.65,0,-6.88,0,0.332,0.0372,1.26e-06,0.0985,0.786,99.587,0
Gangsta Rap Made Me Do It,Ice Cube,0.81,0.745,10,-5.431,0,0.097,0.00712,2.1e-05,0.321,0.388,87.019,0
HUMBLE.,Kendrick Lamar,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,0
The Blacker The Berry,Kendrick Lamar,0.553,0.852,10,-4.08,0,0.305,0.00713,0.0,0.463,0.27,176.058,0
Stan,Eminem,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,0
N.Y. State of Mind,Nas,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,0
Hit 'Em Up - Single Version,2Pac,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,0
Party Up,DMX,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,0
The Way I Am,Eminem,0.785,0.871,4,-2.692,0,0.265,0.144,0.0,0.309,0.315,87.248,0
The Real Slim Shady,Eminem,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,0
Otis,JAY-Z,0.754,0.631,7,-4.751,0,0.307,0.552,0.0,0.5,0.432,94.577,0
BRAZIL,Dizzy,0.73,0.663,8,-8.203,0,0.0817,0.0681,0.00012,0.371,0.69,130.098,0
It Ain't Hard to Tell,Nas,0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,0
Like Toy Soldiers,Eminem,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,0
Big Poppa - 2005 Remaster,The Notorious B.I.G.,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,0
"Affirmative Action (feat. AZ, Cormega & Foxy Brown)",Nas,0.665,0.566,3,-9.209,0,0.443,0.484,0.0,0.16,0.755,173.804,0
String Quartet No. 2 in A Minor: II. Andante cantabile (Arr. Colbert for String Ensemble),Florence Beatrice Price,0.152,0.0283,9,-30.525,1,0.0468,0.706,0.563,0.162,0.0348,87.008,0
"Piano Concerto No. 3 in C, Op. 26: 1. Andante - Allegro",Sergei Prokofiev,0.349,0.254,9,-16.207,0,0.0359,0.948,0.856,0.0843,0.101,133.429,0
"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",Johann Sebastian Bach,0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,0
"Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King",Edvard Grieg,0.436,0.151,11,-20.745,0,0.0603,0.955,0.793,0.11,0.359,103.777,0
"Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato",Franz Schubert,0.101,0.0326,11,-17.268,0,0.0386,0.903,0.863,0.117,0.0526,73.674,0
"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",Niccolò Paganini,0.465,0.128,9,-17.628,0,0.0519,0.978,0.271,0.0423,0.428,111.471,0
"Danse Macabre, Op. 40, R.171",Camille Saint-Saëns,0.371,0.131,7,-23.899,0,0.0422,0.898,0.925,0.0847,0.0656,106.872,0
Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,Gustav Mahler,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,0
"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",Edward Elgar,0.148,0.0722,4,-25.217,0,0.0427,0.944,0.148,0.115,0.0467,87.882,0
Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia,Aram Khachaturian,0.165,0.106,8,-21.742,1,0.039,0.807,0.782,0.105,0.0336,105.651,0
"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02,0
"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",Ludwig van Beethoven,0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,0
Il barbiere di Siviglia: Overture (Sinfonia),Gioachino Rossini,0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122,0
Méditation from Thaïs,Jules Massenet,0.114,0.0701,4,-23.417,0,0.0445,0.87,0.431,0.0916,0.0371,89.33,0
Barber: Adagio for Strings,Samuel Barber,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,0
The Lark Ascending,Ralph Vaughan Williams,0.0946,0.0129,4,-32.298,0,0.0491,0.903,0.294,0.082,0.0382,82.741,0
"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,0
"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito",Pyotr Ilyich Tchaikovsky,0.212,0.119,1,-20.511,1,0.0366,0.976,0.907,0.087,0.0396,84.346,0
"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio",Wolfgang Amadeus Mozart,0.171,0.037,3,-25.191,1,0.0409,0.991,0.898,0.123,0.037,67.89,0
"Rêverie, L. 68: Rêverie",Claude Debussy,0.296,0.00896,7,-31.948,0,0.0394,0.994,0.91,0.0815,0.0673,69.44,0
Jolene,Dolly Parton,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,0
Little Bitty,Alan Jackson,0.571,0.818,4,-6.539,1,0.0415,0.151,0.0,0.348,0.728,163.045,0
Drive (For Daddy Gene),Alan Jackson,0.713,0.579,11,-8.066,1,0.0413,0.338,0.0,0.174,0.511,125.179,0
"Forever and Ever, Amen",Randy Travis,0.677,0.724,2,-8.992,1,0.0245,0.143,0.000101,0.158,0.697,90.392,0
Better Together,Luke Combs,0.552,0.225,0,-11.501,1,0.0477,0.827,0.0,0.111,0.67,138.002,0
Beer For My Horses,Toby Keith,0.717,0.85,10,-5.329,1,0.0473,0.368,0.0,0.0495,0.805,119.005,0
She Don't Know She's Beautiful,Sammy Kershaw,0.764,0.646,9,-9.424,1,0.0302,0.367,0.0,0.0849,0.877,116.141,0
Here For A Good Time,George Strait,0.596,0.768,6,-6.753,1,0.0369,0.0858,6.23e-06,0.116,0.532,127.93,0
Crazy Girl,Eli Young Band,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,0
Song of the South,Alabama,0.486,0.633,9,-8.414,1,0.0365,0.176,0.0,0.312,0.669,162.158,0
"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,0
Redneck Yacht Club,Craig Morgan,0.49,0.817,8,-5.405,1,0.0355,0.455,0.0,0.0885,0.808,168.115,0
Tequila Makes Her Clothes Fall Off,Joe Nichols,0.664,0.706,2,-7.045,1,0.027,0.129,1.06e-06,0.0857,0.681,93.968,0
H.O.L.Y.,Florida Georgia Line,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,0
I Love This Bar,Toby Keith,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,0
Chasin' You,Morgan Wallen,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,0
Amarillo By Morning,George Strait,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,0
Beer Can’t Fix,Thomas Rhett,0.711,0.774,7,-4.068,1,0.0308,0.0317,0.0,0.124,0.939,111.016,0
It's A Great Day To Be Alive,Travis Tritt,0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,0
Rumor,Lee Brice,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,0
Blue Jean Blues - 2005 Remaster,ZZ Top,0.648,0.242,11,-11.319,0,0.0399,0.577,0.0124,0.104,0.294,130.885,0
My Babe,Little Walter,0.676,0.334,5,-10.572,1,0.0508,0.862,0.0,0.32,0.867,158.0,0
I'm Tore Down,Freddie King,0.64,0.496,2,-11.124,1,0.0413,0.616,4.63e-05,0.183,0.954,116.632,0
Mannish Boy,Muddy Waters,0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129,0
T-Bone Blues,T-Bone Walker,0.541,0.283,0,-13.659,1,0.0527,0.805,0.0367,0.0736,0.564,76.828,0
I Ain't Drunk - Remastered,Albert Collins,0.646,0.807,2,-5.87,1,0.132,0.149,0.000593,0.0639,0.786,125.516,0
First Time I Met The Blues - Single Version,Buddy Guy,0.445,0.537,2,-14.764,1,0.0467,0.824,0.000605,0.0952,0.782,101.509,0
All Your Love,John Mayall & The Bluesbreakers,0.352,0.517,2,-9.222,0,0.0292,0.281,0.00234,0.29,0.836,107.613,0
Going Up The Country,Canned Heat,0.622,0.239,5,-18.982,0,0.0447,0.859,0.051,0.109,0.737,79.674,0
Smokestack Lightnin',Howlin' Wolf,0.661,0.342,9,-16.361,0,0.043,0.844,0.000128,0.26,0.588,146.118,0
Just a Game,Jimmie Vaughan,0.467,0.346,0,-8.577,1,0.0337,0.223,5.16e-05,0.143,0.683,80.605,0
Feels Like Rain (feat. Bonnie Raitt),Buddy Guy,0.572,0.348,0,-13.454,1,0.0294,0.44,0.000721,0.235,0.34,73.304,0
Catfish Blues - Live,Gary Clark Jr.,0.311,0.67,9,-5.074,1,0.0368,0.353,0.22,0.14,0.289,127.818,0
"One Bourbon, One Scotch, One Beer",John Lee Hooker,0.746,0.56,5,-14.789,1,0.0565,0.494,0.0,0.316,0.854,124.68,0
I'm A Man,Bo Diddley,0.513,0.546,0,-15.672,1,0.0391,0.333,0.0,0.17,0.834,85.527,0
Chill Out (Things Gonna Change),John Lee Hooker,0.659,0.521,0,-11.242,0,0.0306,0.479,0.18,0.0727,0.69,96.647,0
Dark Side of Love,Kenny Wayne Shepherd,0.525,0.879,11,-4.927,0,0.0469,0.0582,0.00396,0.123,0.842,118.079,0
You Got The Silver,Susan Tedeschi,0.422,0.462,4,-7.406,1,0.0509,0.677,0.00139,0.175,0.54,93.81,0
Where Did You Sleep Last Night,Lead Belly,0.57,0.241,4,-12.138,1,0.0473,0.948,0.0224,0.111,0.543,115.352,0
It Hurts Me Too,Elmore James,0.623,0.623,11,-8.403,0,0.0392,0.848,0.00114,0.0572,0.604,89.031,0
Princess of the Night - 2009 Remaster,Saxon,0.362,0.797,3,-8.824,0,0.0424,0.00328,2e-06,0.0668,0.753,107.249,0
Hardwired,Metallica,0.128,0.991,11,-3.289,1,0.0582,1.11e-05,0.00362,0.219,0.53,186.124,0
Breaking the Law,Judas Priest,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,0
Mr. Crowley,Ozzy Osbourne,0.307,0.748,2,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,0
Are You Dead Yet?,Children Of Bodom,0.466,0.967,8,-3.001,1,0.0515,6.21e-06,0.198,0.305,0.294,95.998,0
Ghost Division,Sabaton,0.343,0.945,4,-3.259,1,0.0555,0.000101,9.62e-06,0.346,0.539,176.135,0
Dr. Stein,Helloween,0.429,0.86,4,-7.815,0,0.0665,0.00145,0.0,0.245,0.56,148.987,0
Painkiller,Judas Priest,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,0
Overkill,Motörhead,0.266,0.866,11,-7.885,1,0.112,5.44e-06,0.0185,0.0961,0.211,119.41,0
Hallowed Be Thy Name - 2015 Remaster,Iron Maiden,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,0.3,103.981,0
Sweating Bullets - Remastered 2004,Megadeth,0.325,0.856,4,-6.547,0,0.188,0.000319,0.00708,0.257,0.652,69.955,0
Electric Eye,Judas Priest,0.437,0.948,4,-6.041,0,0.0554,0.000716,0.000261,0.146,0.361,96.72,0
Peace Sells - Remastered,Megadeth,0.322,0.932,4,-4.252,0,0.163,8.57e-05,0.817,0.0969,0.376,138.042,0
Rainbow In The Dark,Dio,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,0
Stand Up And Shout,Dio,0.495,0.954,7,-7.757,1,0.0841,6.49e-05,0.826,0.359,0.367,109.556,0
Down with the Sickness,Disturbed,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,0
Run to the Hills - 2015 Remaster,Iron Maiden,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,0
Welcome Home (Sanitarium) - Remastered,Metallica,0.306,0.766,0,-9.693,1,0.0329,0.000324,0.101,0.102,0.42,96.668,0
Raining Blood,Slayer,0.294,0.995,1,-4.383,0,0.168,0.000489,0.331,0.128,0.0379,88.777,0
The Evil That Men Do - 2015 Remaster,Iron Maiden,0.255,0.977,4,-4.672,0,0.11,0.00852,2.8e-06,0.0776,0.31,161.738,0
Ganja Smuggling,Eek-A-Mouse,0.78,0.427,5,-8.371,0,0.126,0.128,1.75e-05,0.0697,0.526,71.665,0
I'm Not Crazy,Don Carlos,0.784,0.448,10,-9.116,0,0.0646,0.0784,0.000282,0.0538,0.551,79.236,0
Tus Ojos,Los Cafres,0.853,0.48,8,-9.052,1,0.0512,0.0234,0.000618,0.0323,0.815,92.157,0
Freedom Fighter,Anthony B,0.715,0.747,9,-5.727,1,0.198,0.135,0.0,0.203,0.857,172.087,0
I'm a Rastaman,Jacob Miller,0.751,0.36,1,-11.826,1,0.16,0.179,0.0111,0.0851,0.816,174.596,0
Better Must Come,Delroy Wilson,0.715,0.578,9,-7.54,1,0.102,0.00354,9.59e-05,0.301,0.918,74.349,0
Blessings (feat. Etana),Alborosie,0.649,0.583,4,-5.953,0,0.304,0.0666,0.0,0.122,0.645,150.021,0
Columbus - 2002 Remastered Version,Burning Spear,0.682,0.446,7,-9.384,1,0.221,0.316,0.00485,0.0428,0.928,152.088,0
Sponji Reggae,Black Uhuru,0.768,0.553,7,-9.763,0,0.0791,0.148,0.000582,0.0468,0.913,74.625,0
True Love,SOJA,0.861,0.405,6,-8.84,0,0.0532,0.203,0.0,0.103,0.54,116.831,0
So Much Trouble In The World,Bob Marley & The Wailers,0.835,0.552,9,-8.616,0,0.0814,0.237,0.000249,0.0534,0.904,155.714,0
Armonia De Amor,Gondwana,0.732,0.461,1,-9.667,0,0.0539,0.328,0.0,0.407,0.767,157.414,0
Marcus Garvey,Burning Spear,0.7,0.473,7,-9.893,0,0.0687,0.129,0.000891,0.0452,0.578,91.558,0
Black Roses,Barrington Levy,0.801,0.516,1,-7.022,1,0.0814,0.0558,0.00861,0.126,0.877,84.793,0
Det strålar så om dig,Kaliffa,0.744,0.69,11,-7.541,1,0.0571,0.524,3.15e-06,0.201,0.865,87.995,0
Ice Cream Love,Johnny Osbourne,0.74,0.687,7,-6.608,0,0.278,0.21,1.82e-05,0.109,0.782,73.083,0
Cool Down The Pace,Gregory Isaacs,0.87,0.299,10,-13.409,1,0.248,0.122,0.0514,0.0926,0.933,75.895,0
Rasta Love Feat. Ky-Mani Marley,Protoje,0.911,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012,0
Police In Helicopter,John Holt,0.683,0.653,9,-7.586,0,0.113,0.0326,8.42e-06,0.0578,0.501,143.224,0
Dreams of Brighter Days,Silly Walks Discotheque,0.699,0.527,0,-7.71,1,0.0714,0.145,0.0,0.115,0.702,167.908,0
Hot In Herre,Nelly,0.955,0.728,9,-4.862,0,0.122,0.219,0.0,0.0612,0.922,107.082,0
BedRock,Young Money,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,0
Suga Suga,Baby Bash,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,0
Say Goodbye,Chris Brown,0.8,0.502,1,-6.062,1,0.0371,0.00167,0.0,0.0784,0.388,115.091,0
Can't Help but Wait,Trey Songz,0.699,0.699,8,-5.564,0,0.0737,0.358,0.0,0.0912,0.611,94.977,0
You,Lloyd,0.412,0.876,5,-6.008,0,0.47,0.102,0.0,0.297,0.703,130.159,0
So Sick,Ne-Yo,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,0
No Air (feat. Chris Brown),Jordin Sparks,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033,0
Kiss Kiss (feat. T-Pain),Chris Brown,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,0
It Wasn't Me,Shaggy,0.852,0.618,0,-4.753,1,0.0696,0.0499,0.0,0.331,0.675,94.773,0
Marvins Room,Drake,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,0
If I Were a Boy,Beyoncé,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,0
Crying Out For Me - Main,Mario,0.536,0.712,1,-6.939,1,0.0772,0.225,0.0,0.332,0.456,130.18,0
Go On Girl,Ne-Yo,0.637,0.521,4,-6.959,1,0.109,0.155,0.0,0.0945,0.562,83.896,0
If You Like Pina Coladas (feat. Rayvon),DJ Cassidy,0.575,0.811,0,-3.474,1,0.279,0.083,0.0,0.43,0.73,175.753,0
I'm a Flirt Remix (feat. T.I. & T-Pain),R. Kelly,0.835,0.571,8,-4.771,0,0.102,0.0716,0.0,0.0604,0.902,138.038,0
Angel,Shaggy,0.802,0.77,6,-2.998,1,0.0925,0.143,0.0,0.0424,0.778,85.286,0
Best Love Song,T-Pain,0.622,0.711,7,-6.618,1,0.0542,0.0457,0.0,0.174,0.679,79.932,0
Rockin' That Sh**,The-Dream,0.672,0.62,8,-4.865,1,0.0422,0.123,0.0,0.362,0.627,78.005,0
Are You That Somebody,Aaliyah,0.85,0.657,9,-7.078,0,0.166,0.14,0.0192,0.0939,0.843,137.971,0
Heartbeats,José González,0.589,0.177,3,-14.891,1,0.0325,0.977,0.714,0.0958,0.311,88.409,0
Already Gone,Wild Rivers,0.587,0.353,10,-12.719,1,0.031,0.781,0.000108,0.0901,0.263,95.379,0
Vincent,Don McLean,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,0
Part of Me,Good Old War,0.481,0.417,8,-4.9,1,0.0279,0.818,0.0,0.106,0.336,78.932,0
Jolene,Ray LaMontagne,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,0
Lost in My Mind,The Head And The Heart,0.369,0.514,2,-9.125,1,0.0292,0.423,0.000191,0.286,0.36,95.333,0
Thus Always To Tyrants,The Oh Hellos,0.496,0.742,5,-9.209,0,0.0327,0.0413,0.000621,0.0894,0.381,135.971,0
The Woods - Acoustic,Hollow Coves,0.568,0.558,9,-8.553,1,0.0278,0.724,0.000331,0.116,0.287,104.991,0
Homeward Bound,Simon & Garfunkel,0.485,0.378,3,-11.773,1,0.0337,0.831,0.0,0.103,0.528,92.928,0
Early Morning Rain,Gordon Lightfoot,0.478,0.272,5,-16.161,1,0.03,0.497,1.91e-05,0.124,0.715,105.441,0
Old Pine,Ben Howard,0.401,0.364,5,-10.836,1,0.033,0.45,0.0503,0.162,0.224,129.57,0
Our House,"Crosby, Stills, Nash & Young",0.592,0.205,9,-14.601,1,0.048,0.896,5.46e-05,0.119,0.378,140.282,0
San Luis,Gregory Alan Isakov,0.567,0.434,7,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459,0
